,Date, Signal(dBm), Noise(dBm), Channel, Security, Mode,SSID,BSSID,Unnamed: 6
27667,11/10/2566 BE 17:30:51, -79, -92, 36, WPA2-Enterprise, a/n,[Hidden SSID] ,1C-E6-C7-3E-61-CB,
27668,11/10/2566 BE 17:30:38, -79, -94, 36, WPA2-Enterprise, a/n,[Hidden SSID] ,1C-E6-C7-3E-61-CB,
27669,11/10/2566 BE 17:30:24, -79, -94, 36, WPA2-Enterprise, a/n,[Hidden SSID] ,1C-E6-C7-3E-61-CB,
27670,11/10/2566 BE 17:30:11, -77, -92, 36, WPA2-Enterprise, a/n,[Hidden SSID] ,1C-E6-C7-3E-61-CB,
27671,11/10/2566 BE 17:29:58, -77, -92, 36, WPA2-Enterprise, a/n,[Hidden SSID] ,1C-E6-C7-3E-61-CB,
27672,11/10/2566 BE 17:29:45, -77, -92, 36, WPA2-Enterprise, a/n,[Hidden SSID] ,1C-E6-C7-3E-61-CB,
27673,11/10/2566 BE 17:28:56, -84, -93, 36, WPA2-Enterprise, a/n,[Hidden SSID] ,1C-E6-C7-3E-61-CB,
27674,11/10/2566 BE 17:28:43, -84, -93, 36, WPA2-Enterprise, a/n,[Hidden SSID] ,1C-E6-C7-3E-61-CB,
27675,11/10/2566 BE 17:28:32, -84, -93, 36, WPA2-Enterprise, a/n,[Hidden SSID] ,1C-E6-C7-3E-61-CB,
27676,11/10/2566 BE 17:26:23, -77, -95, 36, WPA2-Enterprise, a/n,[Hidden SSID] ,1C-E6-C7-3E-61-CB,
27677,11/10/2566 BE 17:26:11, -77, -95, 36, WPA2-Enterprise, a/n,[Hidden SSID] ,1C-E6-C7-3E-61-CB,
27678,11/10/2566 BE 17:25:58, -77, -95, 36, WPA2-Enterprise, a/n,[Hidden SSID] ,1C-E6-C7-3E-61-CB,
27679,11/10/2566 BE 17:22:43, -89, -94, 36, WPA2-Enterprise, a/n,[Hidden SSID] ,1C-E6-C7-3E-61-CB,
27680,11/10/2566 BE 17:22:00, -85, -95, 36, WPA2-Enterprise, a/n,[Hidden SSID] ,1C-E6-C7-3E-61-CB,
27681,11/10/2566 BE 17:20:21, -90, -96, 36, WPA2-Enterprise, a/n,[Hidden SSID] ,1C-E6-C7-3E-61-CB,
27682,11/10/2566 BE 17:20:09, -90, -96, 36, WPA2-Enterprise, a/n,[Hidden SSID] ,1C-E6-C7-3E-61-CB,
27683,11/10/2566 BE 17:19:57, -90, -96, 36, WPA2-Enterprise, a/n,[Hidden SSID] ,1C-E6-C7-3E-61-CB,
27684,11/10/2566 BE 17:16:21, -89, -96, 36, WPA2-Enterprise, a/n,[Hidden SSID] ,1C-E6-C7-3E-61-CB,
27685,11/10/2566 BE 17:16:09, -89, -96, 36, WPA2-Enterprise, a/n,[Hidden SSID] ,1C-E6-C7-3E-61-CB,
27686,11/10/2566 BE 17:15:56, -89, -96, 36, WPA2-Enterprise, a/n,[Hidden SSID] ,1C-E6-C7-3E-61-CB,
27687,11/10/2566 BE 17:19:57, -93, -96, 52, Open, a/n,UNSW Guest ,84-78-AC-C0-5C-3C,
27688,11/10/2566 BE 17:19:44, -93, -96, 52, Open, a/n,UNSW Guest ,84-78-AC-C0-5C-3C,
27689,11/10/2566 BE 17:19:32, -93, -96, 52, Open, a/n,UNSW Guest ,84-78-AC-C0-5C-3C,
27690,11/10/2566 BE 17:17:48, -84, -96, 52, Open, a/n,UNSW Guest ,84-78-AC-C0-5C-3C,
27691,11/10/2566 BE 17:17:35, -84, -96, 52, Open, a/n,UNSW Guest ,84-78-AC-C0-5C-3C,
27692,11/10/2566 BE 17:17:22, -84, -96, 52, Open, a/n,UNSW Guest ,84-78-AC-C0-5C-3C,
27693,11/10/2566 BE 17:16:21, -90, -97, 52, Open, a/n,UNSW Guest ,84-78-AC-C0-5C-3C,
27694,11/10/2566 BE 17:16:09, -90, -97, 52, Open, a/n,UNSW Guest ,84-78-AC-C0-5C-3C,
27695,11/10/2566 BE 17:15:56, -90, -97, 52, Open, a/n,UNSW Guest ,84-78-AC-C0-5C-3C,
27696,11/10/2566 BE 17:15:43, -90, -96, 52, Open, a/n,UNSW Guest ,84-78-AC-C0-5C-3C,
27697,11/10/2566 BE 17:15:31, -89, -95, 52, Open, a/n,UNSW Guest ,84-78-AC-C0-5C-3C,
27698,11/10/2566 BE 17:18:42, -76, -86, 11, WPA2-Personal, g/n,[Hidden SSID] ,A8-9D-21-5F-4C-15,
27699,11/10/2566 BE 17:18:14, -74, -79, 11, WPA2-Personal, g/n,[Hidden SSID] ,A8-9D-21-5F-4C-15,
27700,11/10/2566 BE 17:18:01, -78, -89, 11, WPA2-Personal, g/n,[Hidden SSID] ,A8-9D-21-5F-4C-15,
27701,11/10/2566 BE 17:17:48, -83, -84, 11, WPA2-Personal, g/n,[Hidden SSID] ,A8-9D-21-5F-4C-15,
27702,11/10/2566 BE 17:33:58, -92, -91, 36, WPA2/WPA3-Personal, ax,MEREAVIE_CONTROL ,7C-10-C9-02-F3-15,
27703,11/10/2566 BE 17:33:46, -92, -91, 36, WPA2/WPA3-Personal, ax,MEREAVIE_CONTROL ,7C-10-C9-02-F3-15,
27704,11/10/2566 BE 17:33:33, -92, -91, 36, WPA2/WPA3-Personal, ax,MEREAVIE_CONTROL ,7C-10-C9-02-F3-15,
27705,11/10/2566 BE 17:17:48, -89, -89, 6, WPA2-Enterprise, g/n,uniwide ,5C-E1-76-0A-20-E1,
27706,11/10/2566 BE 17:17:35, -89, -89, 6, WPA2-Enterprise, g/n,uniwide ,5C-E1-76-0A-20-E1,
27707,11/10/2566 BE 17:17:10, -78, -86, 6, WPA2-Enterprise, g/n,uniwide ,5C-E1-76-0A-20-E1,
27708,11/10/2566 BE 17:16:57, -78, -86, 6, WPA2-Enterprise, g/n,uniwide ,5C-E1-76-0A-20-E1,
27709,11/10/2566 BE 17:16:44, -73, -88, 6, WPA2-Enterprise, g/n,uniwide ,5C-E1-76-0A-20-E1,
27710,11/10/2566 BE 17:16:34, -73, -88, 6, WPA2-Enterprise, g/n,uniwide ,5C-E1-76-0A-20-E1,
27711,11/10/2566 BE 17:16:21, -80, -91, 6, WPA2-Enterprise, g/n,uniwide ,5C-E1-76-0A-20-E1,
27712,11/10/2566 BE 17:18:55, -80, -96, 44, WPA2-Enterprise, ac,uniwide ,58-AC-78-5E-90-DF,
27713,11/10/2566 BE 17:18:42, -80, -96, 44, WPA2-Enterprise, ac,uniwide ,58-AC-78-5E-90-DF,
27714,11/10/2566 BE 17:18:29, -80, -96, 44, WPA2-Enterprise, ac,uniwide ,58-AC-78-5E-90-DF,
27715,11/10/2566 BE 17:18:14, -86, -96, 44, WPA2-Enterprise, ac,uniwide ,58-AC-78-5E-90-DF,
27716,11/10/2566 BE 17:18:01, -86, -96, 44, WPA2-Enterprise, ac,uniwide ,58-AC-78-5E-90-DF,
27717,11/10/2566 BE 17:17:48, -88, -94, 44, WPA2-Enterprise, ac,uniwide ,58-AC-78-5E-90-DF,
27718,11/10/2566 BE 17:19:07, -91, -96, 100, WPA2-Enterprise, ac,uniwide ,08-CC-68-B4-AE-DE,
27719,11/10/2566 BE 17:18:55, -91, -96, 100, WPA2-Enterprise, ac,uniwide ,08-CC-68-B4-AE-DE,
27720,11/10/2566 BE 17:18:42, -91, -96, 100, WPA2-Enterprise, ac,uniwide ,08-CC-68-B4-AE-DE,
27721,11/10/2566 BE 17:18:01, -87, -93, 100, WPA2-Enterprise, ac,uniwide ,08-CC-68-B4-AE-DE,
27722,11/10/2566 BE 17:17:48, -87, -93, 100, WPA2-Enterprise, ac,uniwide ,08-CC-68-B4-AE-DE,
27723,11/10/2566 BE 17:17:35, -87, -93, 100, WPA2-Enterprise, ac,uniwide ,08-CC-68-B4-AE-DE,
27724,11/10/2566 BE 17:17:22, -86, -96, 100, WPA2-Enterprise, ac,uniwide ,08-CC-68-B4-AE-DE,
27725,11/10/2566 BE 17:17:10, -86, -96, 100, WPA2-Enterprise, ac,uniwide ,08-CC-68-B4-AE-DE,
27726,11/10/2566 BE 17:42:39, -90, -96, 56, WPA2-Enterprise, a/n,uniwide ,1C-E6-C7-0D-57-1E,
27727,11/10/2566 BE 17:42:39, -89, -96, 132, WPA2-Enterprise, ac,uniwide ,B8-11-4B-82-49-4F,
27728,11/10/2566 BE 17:42:26, -85, -96, 132, WPA2-Enterprise, ac,uniwide ,B8-11-4B-82-49-4F,
27729,11/10/2566 BE 17:42:13, -87, -95, 132, WPA2-Enterprise, ac,uniwide ,B8-11-4B-82-49-4F,
27730,11/10/2566 BE 17:42:01, -89, -96, 132, WPA2-Enterprise, ac,uniwide ,B8-11-4B-82-49-4F,
27731,11/10/2566 BE 17:40:28, -89, -96, 36, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-5B-4A-F6,
27732,11/10/2566 BE 17:40:16, -89, -96, 36, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-5B-4A-F6,
27733,11/10/2566 BE 17:40:03, -89, -96, 36, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-5B-4A-F6,
27734,11/10/2566 BE 17:22:43, -87, -94, 36, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-5B-4A-F6,
27735,11/10/2566 BE 17:21:11, -89, -93, 36, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-5B-4A-F6,
27736,11/10/2566 BE 17:20:58, -83, -94, 36, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-5B-4A-F6,
27737,11/10/2566 BE 17:20:46, -81, -95, 36, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-5B-4A-F6,
27738,11/10/2566 BE 17:20:34, -85, -96, 36, WPA2-Enterprise, ac,uniwide ,1C-E6-C7-5B-4A-F6,
27739,11/10/2566 BE 17:38:58, -74, -74, 11, WPA2-Enterprise, g/n,Global_Students ,08-CC-68-B5-8C-72,
27740,11/10/2566 BE 17:38:29, -74, -74, 11, WPA2-Enterprise, g/n,Global_Students ,08-CC-68-B5-8C-72,
27741,11/10/2566 BE 17:38:16, -67, -78, 11, WPA2-Enterprise, g/n,Global_Students ,08-CC-68-B5-8C-72,
27742,11/10/2566 BE 17:38:03, -67, -78, 11, WPA2-Enterprise, g/n,Global_Students ,08-CC-68-B5-8C-72,
27743,11/10/2566 BE 17:33:08, -82, -84, 11, WPA2-Enterprise, g/n,Global_Students ,08-CC-68-B5-8C-72,
27744,11/10/2566 BE 17:32:40, -82, -84, 11, WPA2-Enterprise, g/n,Global_Students ,08-CC-68-B5-8C-72,
27745,11/10/2566 BE 17:32:27, -68, -84, 11, WPA2-Enterprise, g/n,Global_Students ,08-CC-68-B5-8C-72,
27746,11/10/2566 BE 17:39:51, -90, -92, 48, Open, ac,UNSW Guest ,58-97-1E-56-47-94,
27747,11/10/2566 BE 17:39:38, -90, -92, 48, Open, ac,UNSW Guest ,58-97-1E-56-47-94,
27748,11/10/2566 BE 17:39:24, -90, -92, 48, Open, ac,UNSW Guest ,58-97-1E-56-47-94,
27749,11/10/2566 BE 17:24:55, -82, -95, 64, Open, ac,Superloop-New College ,D8-38-FC-34-8F-DC,
27750,11/10/2566 BE 17:24:42, -82, -95, 64, Open, ac,Superloop-New College ,D8-38-FC-34-8F-DC,
27751,11/10/2566 BE 17:24:29, -82, -95, 64, Open, ac,Superloop-New College ,D8-38-FC-34-8F-DC,
27752,11/10/2566 BE 17:24:16, -84, -95, 64, Open, ac,Superloop-New College ,D8-38-FC-34-8F-DC,
27753,11/10/2566 BE 17:39:51, -81, -80, 1, WPA2-Personal, g/n,[Hidden SSID] ,8A-45-58-21-06-91,
27754,11/10/2566 BE 17:28:56, -81, -83, 1, WPA2-Personal, g/n,[Hidden SSID] ,8A-45-58-21-06-91,
27755,11/10/2566 BE 17:28:43, -81, -83, 1, WPA2-Personal, g/n,[Hidden SSID] ,8A-45-58-21-06-91,
27756,11/10/2566 BE 17:28:32, -81, -83, 1, WPA2-Personal, g/n,[Hidden SSID] ,8A-45-58-21-06-91,
27757,11/10/2566 BE 17:26:50, -76, -75, 1, WPA2-Personal, g/n,[Hidden SSID] ,8A-45-58-21-06-91,
27758,11/10/2566 BE 17:26:36, -76, -75, 1, WPA2-Personal, g/n,[Hidden SSID] ,8A-45-58-21-06-91,
27759,11/10/2566 BE 17:26:23, -76, -75, 1, WPA2-Personal, g/n,[Hidden SSID] ,8A-45-58-21-06-91,
27760,11/10/2566 BE 17:26:11, -73, -81, 1, WPA2-Personal, g/n,[Hidden SSID] ,8A-45-58-21-06-91,
27761,11/10/2566 BE 17:25:58, -73, -81, 1, WPA2-Personal, g/n,[Hidden SSID] ,8A-45-58-21-06-91,
27762,11/10/2566 BE 17:25:46, -74, -80, 1, WPA2-Personal, g/n,[Hidden SSID] ,8A-45-58-21-06-91,
27763,11/10/2566 BE 17:25:33, -74, -80, 1, WPA2-Personal, g/n,[Hidden SSID] ,8A-45-58-21-06-91,
27764,11/10/2566 BE 17:25:20, -74, -80, 1, WPA2-Personal, g/n,[Hidden SSID] ,8A-45-58-21-06-91,
27765,11/10/2566 BE 17:24:16, -79, -80, 1, WPA2-Personal, g/n,[Hidden SSID] ,8A-45-58-21-06-91,
27766,11/10/2566 BE 17:22:43, -78, -80, 1, WPA2-Personal, g/n,[Hidden SSID] ,8A-45-58-21-06-91,
27767,11/10/2566 BE 17:40:41, -86, -94, 44, WPA2-Enterprise, ac,uniwide ,58-97-1E-56-4D-26,
27768,11/10/2566 BE 17:40:28, -86, -94, 44, WPA2-Enterprise, ac,uniwide ,58-97-1E-56-4D-26,
27769,11/10/2566 BE 17:40:16, -86, -94, 44, WPA2-Enterprise, ac,uniwide ,58-97-1E-56-4D-26,
27770,11/10/2566 BE 17:40:03, -78, -97, 44, WPA2-Enterprise, ac,uniwide ,58-97-1E-56-4D-26,
27771,11/10/2566 BE 17:39:51, -86, -93, 44, WPA2-Enterprise, ac,uniwide ,58-97-1E-56-4D-26,
27772,11/10/2566 BE 17:39:38, -86, -93, 44, WPA2-Enterprise, ac,uniwide ,58-97-1E-56-4D-26,
27773,11/10/2566 BE 17:39:24, -74, -91, 44, WPA2-Enterprise, ac,uniwide ,58-97-1E-56-4D-26,
27774,11/10/2566 BE 17:39:11, -81, -96, 44, WPA2-Enterprise, ac,uniwide ,58-97-1E-56-4D-26,
27775,11/10/2566 BE 17:38:58, -87, -96, 44, WPA2-Enterprise, ac,uniwide ,58-97-1E-56-4D-26,
27776,11/10/2566 BE 17:38:46, -82, -93, 44, WPA2-Enterprise, ac,uniwide ,58-97-1E-56-4D-26,
27777,11/10/2566 BE 17:38:29, -82, -93, 44, WPA2-Enterprise, ac,uniwide ,58-97-1E-56-4D-26,
27778,11/10/2566 BE 17:38:16, -89, -92, 44, WPA2-Enterprise, ac,uniwide ,58-97-1E-56-4D-26,
27779,11/10/2566 BE 17:31:59, -90, -97, 44, WPA2-Enterprise, ac,uniwide ,58-97-1E-56-4D-26,
27780,11/10/2566 BE 17:31:45, -90, -97, 44, WPA2-Enterprise, ac,uniwide ,58-97-1E-56-4D-26,
27781,11/10/2566 BE 17:31:29, -90, -97, 44, WPA2-Enterprise, ac,uniwide ,58-97-1E-56-4D-26,
27782,11/10/2566 BE 17:31:16, -81, -92, 44, WPA2-Enterprise, ac,uniwide ,58-97-1E-56-4D-26,
27783,11/10/2566 BE 17:31:04, -72, -94, 44, WPA2-Enterprise, ac,uniwide ,58-97-1E-56-4D-26,
27784,11/10/2566 BE 17:30:51, -89, -94, 44, WPA2-Enterprise, ac,uniwide ,58-97-1E-56-4D-26,
27785,11/10/2566 BE 17:30:11, -90, -92, 44, WPA2-Enterprise, ac,uniwide ,58-97-1E-56-4D-26,
27786,11/10/2566 BE 17:29:58, -90, -92, 44, WPA2-Enterprise, ac,uniwide ,58-97-1E-56-4D-26,
27787,11/10/2566 BE 17:29:45, -90, -92, 44, WPA2-Enterprise, ac,uniwide ,58-97-1E-56-4D-26,
27788,11/10/2566 BE 17:29:32, -89, -93, 44, WPA2-Enterprise, ac,uniwide ,58-97-1E-56-4D-26,
27789,11/10/2566 BE 17:29:19, -89, -93, 44, WPA2-Enterprise, ac,uniwide ,58-97-1E-56-4D-26,
27790,11/10/2566 BE 17:29:06, -89, -93, 44, WPA2-Enterprise, ac,uniwide ,58-97-1E-56-4D-26,
27791,11/10/2566 BE 17:27:28, -88, -94, 44, WPA2-Enterprise, ac,uniwide ,58-97-1E-56-4D-26,
27792,11/10/2566 BE 17:27:15, -88, -94, 44, WPA2-Enterprise, ac,uniwide ,58-97-1E-56-4D-26,
27793,11/10/2566 BE 17:27:02, -88, -94, 44, WPA2-Enterprise, ac,uniwide ,58-97-1E-56-4D-26,
27794,11/10/2566 BE 17:26:50, -88, -92, 44, WPA2-Enterprise, ac,uniwide ,58-97-1E-56-4D-26,
27795,11/10/2566 BE 17:26:36, -88, -92, 44, WPA2-Enterprise, ac,uniwide ,58-97-1E-56-4D-26,
27796,11/10/2566 BE 17:26:23, -91, -93, 44, WPA2-Enterprise, ac,uniwide ,58-97-1E-56-4D-26,
27797,11/10/2566 BE 17:26:11, -91, -93, 44, WPA2-Enterprise, ac,uniwide ,58-97-1E-56-4D-26,
27798,11/10/2566 BE 17:22:43, -79, -80, 6, WPA2-Personal, b/g/n,Warrane Guest ,82-45-58-1D-F0-A1,
27799,11/10/2566 BE 17:17:35, -86, -86, 6, WPA2-Personal, b/g/n,Warrane Guest ,82-45-58-1D-F0-A1,
27800,11/10/2566 BE 17:17:22, -86, -86, 6, WPA2-Personal, b/g/n,Warrane Guest ,82-45-58-1D-F0-A1,
27801,11/10/2566 BE 17:17:10, -86, -86, 6, WPA2-Personal, b/g/n,Warrane Guest ,82-45-58-1D-F0-A1,
27802,11/10/2566 BE 17:34:50, -93, -95, 64, WPA2-Personal, ac,[Hidden SSID] ,00-B7-71-16-EA-CB,
27803,11/10/2566 BE 17:34:37, -93, -95, 64, WPA2-Personal, ac,[Hidden SSID] ,00-B7-71-16-EA-CB,
27804,11/10/2566 BE 17:33:08, -83, -85, 11, WPA2-Enterprise, g/n,[Hidden SSID] ,08-CC-68-B5-E8-42,
27805,11/10/2566 BE 17:31:59, -62, -83, 11, WPA2-Enterprise, g/n,[Hidden SSID] ,08-CC-68-B5-E8-42,
27806,11/10/2566 BE 17:33:08, -75, -82, 6, WPA2-Enterprise, g/n,[Hidden SSID] ,08-CC-68-B4-57-95,
27807,11/10/2566 BE 17:32:40, -75, -82, 6, WPA2-Enterprise, g/n,[Hidden SSID] ,08-CC-68-B4-57-95,
27808,11/10/2566 BE 17:42:39, -86, -96, 100, WPA2-Enterprise, ac,eduroam ,A8-9D-21-71-B8-BE,
27809,11/10/2566 BE 17:33:08, -83, -83, 6, Open, g/n,UNSW Guest ,08-CC-68-B5-C4-F3,
27810,11/10/2566 BE 17:35:28, -86, -86, 1, WPA2-Enterprise, g/n,eduroam ,A8-9D-21-85-19-E1,
27811,11/10/2566 BE 17:35:16, -86, -86, 1, WPA2-Enterprise, g/n,eduroam ,A8-9D-21-85-19-E1,
27812,11/10/2566 BE 17:35:03, -86, -86, 1, WPA2-Enterprise, g/n,eduroam ,A8-9D-21-85-19-E1,
27813,11/10/2566 BE 17:34:50, -74, -84, 1, WPA2-Enterprise, g/n,eduroam ,A8-9D-21-85-19-E1,
27814,11/10/2566 BE 17:34:37, -74, -84, 1, WPA2-Enterprise, g/n,eduroam ,A8-9D-21-85-19-E1,
27815,11/10/2566 BE 17:34:24, -76, -84, 1, WPA2-Enterprise, g/n,eduroam ,A8-9D-21-85-19-E1,
27816,11/10/2566 BE 17:34:11, -74, -84, 1, WPA2-Enterprise, g/n,eduroam ,A8-9D-21-85-19-E1,
27817,11/10/2566 BE 17:33:58, -74, -84, 1, WPA2-Enterprise, g/n,eduroam ,A8-9D-21-85-19-E1,
27818,11/10/2566 BE 17:33:46, -74, -84, 1, WPA2-Enterprise, g/n,eduroam ,A8-9D-21-85-19-E1,
27819,11/10/2566 BE 17:33:33, -79, -86, 1, WPA2-Enterprise, g/n,eduroam ,A8-9D-21-85-19-E1,
27820,11/10/2566 BE 17:38:16, -93, -94, 64, WPA2-Enterprise, ac,eduroam ,08-CC-68-B5-DB-9F,
27821,11/10/2566 BE 17:38:03, -93, -94, 64, WPA2-Enterprise, ac,eduroam ,08-CC-68-B5-DB-9F,
27822,11/10/2566 BE 17:37:50, -93, -94, 64, WPA2-Enterprise, ac,eduroam ,08-CC-68-B5-DB-9F,
27823,11/10/2566 BE 17:37:37, -86, -94, 64, WPA2-Enterprise, ac,eduroam ,08-CC-68-B5-DB-9F,
27824,11/10/2566 BE 17:37:24, -81, -95, 64, WPA2-Enterprise, ac,eduroam ,08-CC-68-B5-DB-9F,
27825,11/10/2566 BE 17:37:12, -71, -93, 64, WPA2-Enterprise, ac,eduroam ,08-CC-68-B5-DB-9F,
27826,11/10/2566 BE 17:36:59, -76, -93, 64, WPA2-Enterprise, ac,eduroam ,08-CC-68-B5-DB-9F,
27827,11/10/2566 BE 17:33:58, -80, -91, 64, WPA2-Enterprise, ac,eduroam ,08-CC-68-B5-DB-9F,
27828,11/10/2566 BE 17:33:46, -80, -91, 64, WPA2-Enterprise, ac,eduroam ,08-CC-68-B5-DB-9F,
27829,11/10/2566 BE 17:33:33, -80, -91, 64, WPA2-Enterprise, ac,eduroam ,08-CC-68-B5-DB-9F,
27830,11/10/2566 BE 17:33:20, -63, -95, 64, WPA2-Enterprise, ac,eduroam ,08-CC-68-B5-DB-9F,
27831,11/10/2566 BE 17:33:08, -79, -91, 64, WPA2-Enterprise, ac,eduroam ,08-CC-68-B5-DB-9F,
27832,11/10/2566 BE 17:32:55, -89, -92, 64, WPA2-Enterprise, ac,eduroam ,08-CC-68-B5-DB-9F,
27833,11/10/2566 BE 17:42:13, -85, -92, 36, Open, a/n,UNSW Guest ,DC-A5-F4-9C-62-DC,
27834,11/10/2566 BE 17:42:01, -85, -92, 36, Open, a/n,UNSW Guest ,DC-A5-F4-9C-62-DC,
27835,11/10/2566 BE 17:41:48, -85, -92, 36, Open, a/n,UNSW Guest ,DC-A5-F4-9C-62-DC,
27836,11/10/2566 BE 17:41:20, -85, -94, 36, Open, a/n,UNSW Guest ,DC-A5-F4-9C-62-DC,
27837,11/10/2566 BE 17:41:07, -85, -94, 36, Open, a/n,UNSW Guest ,DC-A5-F4-9C-62-DC,
27838,11/10/2566 BE 17:24:42, -78, -82, 7, Open, g/n,Superloop-New College ,D8-38-FC-34-8F-D8,
27839,11/10/2566 BE 17:24:29, -78, -82, 7, Open, g/n,Superloop-New College ,D8-38-FC-34-8F-D8,
27840,11/10/2566 BE 17:24:16, -78, -82, 7, Open, g/n,Superloop-New College ,D8-38-FC-34-8F-D8,
27841,11/10/2566 BE 17:21:11, -85, -95, 165, WPA2-Personal, a/n,Guest-Shalom ,84-18-3A-98-B2-EC,
27842,11/10/2566 BE 17:20:58, -91, -95, 165, WPA2-Personal, a/n,Guest-Shalom ,84-18-3A-98-B2-EC,
27843,11/10/2566 BE 17:20:46, -91, -95, 165, WPA2-Personal, a/n,Guest-Shalom ,84-18-3A-98-B2-EC,
27844,11/10/2566 BE 17:30:11, -84, -83, 11, Open, g/n,UNSW Guest ,A0-0F-37-4C-9F-83,
27845,11/10/2566 BE 17:29:58, -84, -83, 11, Open, g/n,UNSW Guest ,A0-0F-37-4C-9F-83,
27846,11/10/2566 BE 17:29:45, -84, -83, 11, Open, g/n,UNSW Guest ,A0-0F-37-4C-9F-83,
27847,11/10/2566 BE 17:27:15, -74, -81, 11, Open, g/n,UNSW Guest ,A0-0F-37-4C-9F-83,
27848,11/10/2566 BE 17:27:02, -74, -81, 11, Open, g/n,UNSW Guest ,A0-0F-37-4C-9F-83,
27849,11/10/2566 BE 17:35:41, -92, -92, 11, WPA2-Personal, b/g/n,[Hidden SSID] ,FC-EC-DA-3B-02-57,
27850,11/10/2566 BE 17:35:28, -92, -92, 11, WPA2-Personal, b/g/n,[Hidden SSID] ,FC-EC-DA-3B-02-57,
27851,11/10/2566 BE 17:37:50, -92, -94, 64, WPA2-Enterprise, a/n,uniwide ,1C-E6-C7-0D-6E-DE,
27852,11/10/2566 BE 17:37:37, -92, -94, 64, WPA2-Enterprise, a/n,uniwide ,1C-E6-C7-0D-6E-DE,
27853,11/10/2566 BE 17:33:20, -78, -92, 64, WPA2-Enterprise, a/n,uniwide ,1C-E6-C7-0D-6E-DE,
27854,11/10/2566 BE 17:33:08, -78, -92, 64, WPA2-Enterprise, a/n,uniwide ,1C-E6-C7-0D-6E-DE,
27855,11/10/2566 BE 17:32:55, -78, -92, 64, WPA2-Enterprise, a/n,uniwide ,1C-E6-C7-0D-6E-DE,
27856,11/10/2566 BE 17:42:39, -88, -95, 36, WPA2-Enterprise, ac,eduroam ,04-62-73-A9-EC-5E,
27857,11/10/2566 BE 17:42:13, -85, -92, 36, WPA2-Enterprise, ac,eduroam ,04-62-73-A9-EC-5E,
27858,11/10/2566 BE 17:42:01, -85, -92, 36, WPA2-Enterprise, ac,eduroam ,04-62-73-A9-EC-5E,
27859,11/10/2566 BE 17:41:48, -85, -92, 36, WPA2-Enterprise, ac,eduroam ,04-62-73-A9-EC-5E,
27860,11/10/2566 BE 17:24:55, -89, -94, 48, WPA2-Personal, ac,Warrane Guest ,86-45-58-1E-FE-05,
27861,11/10/2566 BE 17:24:42, -89, -94, 48, WPA2-Personal, ac,Warrane Guest ,86-45-58-1E-FE-05,
27862,11/10/2566 BE 17:24:29, -89, -94, 48, WPA2-Personal, ac,Warrane Guest ,86-45-58-1E-FE-05,
27863,11/10/2566 BE 17:24:16, -84, -94, 48, WPA2-Personal, ac,Warrane Guest ,86-45-58-1E-FE-05,
27864,11/10/2566 BE 17:31:29, -70, -76, 6, WPA2-Enterprise, g/n,[Hidden SSID] ,7C-0E-CE-DC-5D-05,
27865,11/10/2566 BE 17:31:16, -70, -76, 6, WPA2-Enterprise, g/n,[Hidden SSID] ,7C-0E-CE-DC-5D-05,
27866,11/10/2566 BE 17:28:56, -71, -82, 6, WPA2-Enterprise, g/n,[Hidden SSID] ,7C-0E-CE-DC-5D-05,
27867,11/10/2566 BE 17:28:43, -71, -82, 6, WPA2-Enterprise, g/n,[Hidden SSID] ,7C-0E-CE-DC-5D-05,
27868,11/10/2566 BE 17:28:32, -71, -82, 6, WPA2-Enterprise, g/n,[Hidden SSID] ,7C-0E-CE-DC-5D-05,
27869,11/10/2566 BE 17:27:53, -70, -82, 6, WPA2-Enterprise, g/n,[Hidden SSID] ,7C-0E-CE-DC-5D-05,
27870,11/10/2566 BE 17:27:41, -70, -82, 6, WPA2-Enterprise, g/n,[Hidden SSID] ,7C-0E-CE-DC-5D-05,
27871,11/10/2566 BE 17:27:28, -70, -82, 6, WPA2-Enterprise, g/n,[Hidden SSID] ,7C-0E-CE-DC-5D-05,
27872,11/10/2566 BE 17:22:00, -69, -85, 6, WPA2-Enterprise, g/n,[Hidden SSID] ,7C-0E-CE-DC-5D-05,
27873,11/10/2566 BE 17:18:42, -70, -88, 6, WPA2-Enterprise, g/n,[Hidden SSID] ,7C-0E-CE-DC-5D-05,
27874,11/10/2566 BE 17:18:14, -76, -84, 6, WPA2-Enterprise, g/n,[Hidden SSID] ,7C-0E-CE-DC-5D-05,
27875,11/10/2566 BE 17:18:01, -77, -89, 6, WPA2-Enterprise, g/n,[Hidden SSID] ,7C-0E-CE-DC-5D-05,
27876,11/10/2566 BE 17:17:48, -67, -86, 6, WPA2-Enterprise, g/n,[Hidden SSID] ,7C-0E-CE-DC-5D-05,
27877,11/10/2566 BE 17:17:35, -80, -88, 6, WPA2-Enterprise, g/n,[Hidden SSID] ,7C-0E-CE-DC-5D-05,
